subjID	version	block	trial_index	time_elapsed	trial_type	internal_node_id	stim	key_press	rt	outcome	valued	devalued	cor_dir	isdevalued	chose	score
anna20200527a	.93-20200528-longerDD	1.ID_0	1	82810	html-keyboard-response	0.0-1.0	bananas	39	2084.5850000623614	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_0	3	89382	html-keyboard-response	0.0-3.0	lemon	37	4522.925000172108	orange			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	1.ID_0	5	93293	html-keyboard-response	0.0-5.0	pear	37	1863.9700000640005	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_0	7	99439	html-keyboard-response	0.0-7.0	kiwi	39	4107.619999907911	grape			Left	false	Right	0
anna20200527a	.93-20200528-longerDD	1.ID_0	9	102449	html-keyboard-response	0.0-9.0	lemon	37	993.1699999142438	orange			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	1.ID_0	11	105958	html-keyboard-response	0.0-11.0	pear	37	1483.714999863878	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_0	13	109211	html-keyboard-response	0.0-13.0	pineapple	37	1232.3150001466274	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_0	15	113646	html-keyboard-response	0.0-15.0	bananas	39	2402.0950000267476	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_0	17	116601	html-keyboard-response	0.0-17.0	melon	37	923.8249999471009	cherries			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	1.ID_0	19	120278	html-keyboard-response	0.0-19.0	kiwi	39	1645.0099998619407	grape			Left	false	Right	0
anna20200527a	.93-20200528-longerDD	1.ID_0	21	123557	html-keyboard-response	0.0-21.0	pineapple	37	1251.624999800697	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_0	23	126629	html-keyboard-response	0.0-23.0	melon	37	1051.4400000683963	cherries			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	1.ID_1	25	129532	html-keyboard-response	0.0-25.0	bananas	39	876.8050000071526	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_1	27	133090	html-keyboard-response	0.0-27.0	melon	39	1530.2049999590963	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_1	29	136042	html-keyboard-response	0.0-29.0	kiwi	37	934.7299998626113	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_1	31	139137	html-keyboard-response	0.0-31.0	pineapple	39	1065.3000001329929	coconut			Left	false	Right	0
anna20200527a	.93-20200528-longerDD	1.ID_1	33	142102	html-keyboard-response	0.0-33.0	lemon	37	939.1649998724461	orange			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	1.ID_1	35	145090	html-keyboard-response	0.0-35.0	pineapple	37	971.5399998240173	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_1	37	147843	html-keyboard-response	0.0-37.0	bananas	39	734.6049998886883	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_1	39	151301	html-keyboard-response	0.0-39.0	pear	39	1437.2950000688434	strawberry			Left	false	Right	0
anna20200527a	.93-20200528-longerDD	1.ID_1	41	154155	html-keyboard-response	0.0-41.0	melon	37	824.9699999578297	cherries			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	1.ID_1	43	158895	html-keyboard-response	0.0-43.0	pear	37	2710.969999898225	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_1	45	161879	html-keyboard-response	0.0-45.0	lemon	39	952.6299999561161	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_1	47	165084	html-keyboard-response	0.0-47.0	kiwi	37	1170.6399999093264	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_2	49	168318	html-keyboard-response	0.0-49.0	bananas	39	1201.1100000236183	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_2	51	171262	html-keyboard-response	0.0-51.0	lemon	37	918.1399999652058	orange			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	1.ID_2	53	174109	html-keyboard-response	0.0-53.0	bananas	39	816.4049999322742	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_2	55	176735	html-keyboard-response	0.0-55.0	lemon	39	599.0249998867512	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_2	57	181883	html-keyboard-response	0.0-57.0	pineapple	37	3119.205000111833	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_2	59	185358	html-keyboard-response	0.0-59.0	pear	37	1440.5400000978261	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_2	61	189525	html-keyboard-response	0.0-61.0	kiwi	37	2132.7349999919534	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_2	63	192483	html-keyboard-response	0.0-63.0	pear	37	934.3799999915063	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_2	65	195227	html-keyboard-response	0.0-65.0	kiwi	37	725.550000090152	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_2	67	198544	html-keyboard-response	0.0-67.0	pineapple	37	1299.7300000861287	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_2	69	202542	html-keyboard-response	0.0-69.0	melon	39	1948.405000148341	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_2	71	205551	html-keyboard-response	0.0-71.0	melon	39	978.1299999449402	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_3	73	208632	html-keyboard-response	0.0-73.0	pineapple	37	1047.7299999911338	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_3	75	211792	html-keyboard-response	0.0-75.0	bananas	39	1143.5100000817329	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_3	77	215992	html-keyboard-response	0.0-77.0	pear	37	2165.8050001133233	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_3	79	218778	html-keyboard-response	0.0-79.0	bananas	39	754.4299999717623	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_3	81	223601	html-keyboard-response	0.0-81.0	kiwi	37	2795.000000158325	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_3	83	226414	html-keyboard-response	0.0-83.0	kiwi	37	793.6749998480082	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_3	85	229885	html-keyboard-response	0.0-85.0	lemon	39	1445.9599999245256	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_3	87	234084	html-keyboard-response	0.0-87.0	melon	37	2153.7150000222027	cherries			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	1.ID_3	89	237103	html-keyboard-response	0.0-89.0	pineapple	37	989.9450000375509	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_3	91	242502	html-keyboard-response	0.0-91.0	pear	37	3382.169999880716	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_3	93	246061	html-keyboard-response	0.0-93.0	melon	39	1541.5400001220405	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_3	95	249421	html-keyboard-response	0.0-95.0	lemon	39	1327.4650000967085	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_4	97	253015	html-keyboard-response	0.0-97.0	pear	37	1560.8699999284	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_4	99	257072	html-keyboard-response	0.0-99.0	bananas	39	2021.055000135675	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_4	101	260379	html-keyboard-response	0.0-101.0	pineapple	37	1285.0200000684708	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_4	103	263927	html-keyboard-response	0.0-103.0	bananas	39	1518.8700000289828	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_4	105	267276	html-keyboard-response	0.0-105.0	kiwi	37	1331.2750000040978	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_4	107	270097	html-keyboard-response	0.0-107.0	kiwi	37	787.7150001004338	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_4	109	273218	html-keyboard-response	0.0-109.0	pear	37	1088.749999878928	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_4	111	277362	html-keyboard-response	0.0-111.0	melon	39	2114.575000014156	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_4	113	280742	html-keyboard-response	0.0-113.0	pineapple	37	1358.5550000425428	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_4	115	283721	html-keyboard-response	0.0-115.0	lemon	39	953.9900000672787	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_4	117	286539	html-keyboard-response	0.0-117.0	lemon	39	782.3349998798221	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_4	119	292608	html-keyboard-response	0.0-119.0	melon	39	4017.9899998474866	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_5	121	295368	html-keyboard-response	0.0-121.0	pear	37	727.1199999377131	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_5	123	301345	html-keyboard-response	0.0-123.0	kiwi	37	3945.1150000095367	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_5	125	304105	html-keyboard-response	0.0-125.0	kiwi	37	722.4000000860542	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_5	127	311023	html-keyboard-response	0.0-127.0	pineapple	37	4889.574999921024	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_5	129	314087	html-keyboard-response	0.0-129.0	bananas	39	1040.5100001953542	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_5	131	317053	html-keyboard-response	0.0-131.0	bananas	39	929.8499999567866	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_5	133	320247	html-keyboard-response	0.0-133.0	pear	37	1170.0999999884516	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_5	135	323296	html-keyboard-response	0.0-135.0	melon	39	1021.3150000199676	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_5	137	327237	html-keyboard-response	0.0-137.0	pineapple	37	1923.7949999514967	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_5	139	330145	html-keyboard-response	0.0-139.0	lemon	39	869.5149999111891	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_5	141	336024	html-keyboard-response	0.0-141.0	melon	39	3858.860000036657	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_5	143	338787	html-keyboard-response	0.0-143.0	lemon	39	714.7249998524785	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_6	145	341607	html-keyboard-response	0.0-145.0	kiwi	37	794.3750000558794	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_6	147	344535	html-keyboard-response	0.0-147.0	bananas	39	893.9000000245869	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_6	149	347513	html-keyboard-response	0.0-149.0	lemon	39	940.6600000802428	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_6	151	350503	html-keyboard-response	0.0-151.0	bananas	39	960.0050000008196	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_6	153	353402	html-keyboard-response	0.0-153.0	pineapple	37	880.1750000566244	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_6	155	356307	html-keyboard-response	0.0-155.0	pear	37	869.2350001074374	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_6	157	359933	html-keyboard-response	0.0-157.0	melon	39	1578.0799998901784	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_6	159	363098	html-keyboard-response	0.0-159.0	lemon	39	1128.759999992326	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_6	161	365964	html-keyboard-response	0.0-161.0	pear	37	831.6699999850243	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_6	163	368794	html-keyboard-response	0.0-163.0	melon	39	788.3949999231845	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_6	165	374609	html-keyboard-response	0.0-165.0	pineapple	37	3771.334999939427	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_6	167	379718	html-keyboard-response	0.0-167.0	kiwi	37	3091.499999864027	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_7	169	382691	html-keyboard-response	0.0-169.0	pear	37	951.3449999503791	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_7	171	385554	html-keyboard-response	0.0-171.0	kiwi	37	843.2549999561161	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_7	173	388968	html-keyboard-response	0.0-173.0	melon	39	1374.5500000659376	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_7	175	393148	html-keyboard-response	0.0-175.0	pineapple	37	2142.3599999397993	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_7	177	397505	html-keyboard-response	0.0-177.0	pear	37	2309.400000143796	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_7	179	400600	html-keyboard-response	0.0-179.0	melon	39	1074.6949999593198	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_7	181	403408	html-keyboard-response	0.0-181.0	bananas	39	772.6999998558313	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_7	183	406084	html-keyboard-response	0.0-183.0	bananas	39	638.1350001320243	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_7	185	408742	html-keyboard-response	0.0-185.0	pineapple	39	630.5500001180917	coconut			Left	false	Right	0
anna20200527a	.93-20200528-longerDD	1.ID_7	187	411820	html-keyboard-response	0.0-187.0	lemon	39	1034.2900000978261	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	1.ID_7	189	414927	html-keyboard-response	0.0-189.0	kiwi	37	1067.839999916032	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	1.ID_7	191	417968	html-keyboard-response	0.0-191.0	lemon	39	1023.0000000447035	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	2.OD	194	479286	html-keyboard-response	0.0-194.0		39	8212.004999862984		apple	coconut			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	195	481790	html-keyboard-response	0.0-195.0		39	1495.2799999155104		apple	coconut			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	196	487112	html-keyboard-response	0.0-196.0		37	4312.159999972209		grape	cherries			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	197	489713	html-keyboard-response	0.0-197.0		37	1589.2199999652803		coconut	cherries			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	198	492295	html-keyboard-response	0.0-198.0		37	1569.690000033006		cherries	strawberry			Left	0
anna20200527a	.93-20200528-longerDD	2.OD	199	494964	html-keyboard-response	0.0-199.0		37	1657.1800000965595		strawberry	apple			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	200	497234	html-keyboard-response	0.0-200.0		37	1259.370000101626		strawberry	cherries			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	201	500868	html-keyboard-response	0.0-201.0		37	2628.610000014305		grape	orange			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	202	502913	html-keyboard-response	0.0-202.0		39	1037.2349999379367		apple	strawberry			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	203	504715	html-keyboard-response	0.0-203.0		39	792.3149999696761		apple	strawberry			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	204	507205	html-keyboard-response	0.0-204.0		37	1482.1550000924617		coconut	orange			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	205	509438	html-keyboard-response	0.0-205.0		39	1220.8400000818074		cherries	grape			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	206	512105	html-keyboard-response	0.0-206.0		37	1657.0150000043213		grape	apple			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	207	518277	html-keyboard-response	0.0-207.0		37	5160.110000055283		coconut	apple			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	208	520407	html-keyboard-response	0.0-208.0		37	1101.059999782592		grape	apple			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	209	522555	html-keyboard-response	0.0-209.0		39	1138.560000108555		orange	coconut			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	210	524336	html-keyboard-response	0.0-210.0		39	776.9449998158962		orange	grape			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	211	526250	html-keyboard-response	0.0-211.0		39	905.6400000117719		orange	grape			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	212	528279	html-keyboard-response	0.0-212.0		37	1020.1900000683963		strawberry	apple			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	213	530649	html-keyboard-response	0.0-213.0		37	1359.954999992624		coconut	orange			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	214	532707	html-keyboard-response	0.0-214.0		37	1050.1349999103695		coconut	orange			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	215	534542	html-keyboard-response	0.0-215.0		39	829.1650000028312		orange	strawberry			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	216	536434	html-keyboard-response	0.0-216.0		39	884.7050000913441		cherries	strawberry			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	217	538456	html-keyboard-response	0.0-217.0		39	1013.5900001041591		orange	strawberry			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	218	540407	html-keyboard-response	0.0-218.0		39	945.7849999889731		cherries	grape			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	219	542255	html-keyboard-response	0.0-219.0		39	839.0699999872595		cherries	coconut			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	220	544141	html-keyboard-response	0.0-220.0		39	875.4950000438839		orange	grape			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	221	547523	html-keyboard-response	0.0-221.0		37	2368.8449999317527		coconut	cherries			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	222	552701	html-keyboard-response	0.0-222.0		37	4168.240000028163		strawberry	orange			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	223	555265	html-keyboard-response	0.0-223.0		37	1553.0600000638515		grape	apple			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	224	557904	html-keyboard-response	0.0-224.0		37	1628.444999922067		strawberry	orange			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	225	560619	html-keyboard-response	0.0-225.0		37	1705.2899999544024		strawberry	cherries			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	226	562891	html-keyboard-response	0.0-226.0		37	1261.604999890551		coconut	apple			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	227	564675	html-keyboard-response	0.0-227.0		39	775.2200001850724		cherries	grape			Right	1
anna20200527a	.93-20200528-longerDD	2.OD	228	566540	html-keyboard-response	0.0-228.0		37	855.5250000208616		grape	apple			Left	1
anna20200527a	.93-20200528-longerDD	2.OD	229	568411	html-keyboard-response	0.0-229.0		37	864.9450000375509		coconut	cherries			Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_0	233	617721	html-keyboard-response	0.0-233.0	lemon			orange			Right	false	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_0	234	619613	html-keyboard-response	0.0-234.0	melon	39	879.359999904409	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_0	235	621351	html-keyboard-response	0.0-235.0	bananas	39	713.8350000604987	apple			None	true	Right	-1
anna20200527a	.93-20200528-longerDD	3.SOA_0	236	623369	html-keyboard-response	0.0-236.0	bananas	37	990.2200000360608	apple			None	true	Left	0
anna20200527a	.93-20200528-longerDD	3.SOA_0	237	625392	html-keyboard-response	0.0-237.0	pear			strawberry			Left	false	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_0	238	627041	html-keyboard-response	0.0-238.0	pear	37	622.9699999094009	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_0	239	628741	html-keyboard-response	0.0-239.0	pineapple	37	664.3600000534207	coconut			None	true	Left	-1
anna20200527a	.93-20200528-longerDD	3.SOA_0	240	630626	html-keyboard-response	0.0-240.0	kiwi	37	868.6449998058379	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_0	241	632119	html-keyboard-response	0.0-241.0	kiwi	37	471.87000000849366	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_0	242	634151	html-keyboard-response	0.0-242.0	pineapple			coconut			None	true	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_0	243	636166	html-keyboard-response	0.0-243.0	melon			cherries			Right	false	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_0	244	637976	html-keyboard-response	0.0-244.0	lemon	39	766.8399999383837	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_1	247	646543	html-keyboard-response	0.0-247.0	lemon			orange			None	true	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_1	248	648224	html-keyboard-response	0.0-248.0	pear	37	633.8499998673797	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_1	249	650060	html-keyboard-response	0.0-249.0	bananas	39	803.2499998807907	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_1	250	651805	html-keyboard-response	0.0-250.0	kiwi	37	711.4699999801815	grape			None	true	Left	-1
anna20200527a	.93-20200528-longerDD	3.SOA_1	251	653679	html-keyboard-response	0.0-251.0	pineapple	37	859.6350001171231	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_1	252	655701	html-keyboard-response	0.0-252.0	pear			strawberry			Left	false	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_1	253	657462	html-keyboard-response	0.0-253.0	pineapple	37	746.5800000354648	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_1	254	659198	html-keyboard-response	0.0-254.0	kiwi	37	697.1749998629093	grape			None	true	Left	-1
anna20200527a	.93-20200528-longerDD	3.SOA_1	255	660933	html-keyboard-response	0.0-255.0	bananas	39	708.2350000273436	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_1	256	662508	html-keyboard-response	0.0-256.0	lemon	39	560.0700001232326	orange			None	true	Right	-1
anna20200527a	.93-20200528-longerDD	3.SOA_1	257	664326	html-keyboard-response	0.0-257.0	melon	37	788.0549998953938	cherries			Right	false	Left	0
anna20200527a	.93-20200528-longerDD	3.SOA_1	258	665970	html-keyboard-response	0.0-258.0	melon	39	601.4050000812858	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_2	261	674480	html-keyboard-response	0.0-261.0	kiwi	39	955.1750000100583	grape			Left	false	Right	0
anna20200527a	.93-20200528-longerDD	3.SOA_2	262	676060	html-keyboard-response	0.0-262.0	bananas	39	546.4049999136478	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_2	263	677849	html-keyboard-response	0.0-263.0	pear	37	760.6200000736862	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_2	264	679532	html-keyboard-response	0.0-264.0	melon	39	650.785000063479	cherries			None	true	Right	-1
anna20200527a	.93-20200528-longerDD	3.SOA_2	265	681236	html-keyboard-response	0.0-265.0	bananas	39	682.6349999755621	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_2	266	682835	html-keyboard-response	0.0-266.0	lemon	39	563.4800000116229	orange			None	true	Right	-1
anna20200527a	.93-20200528-longerDD	3.SOA_2	267	684515	html-keyboard-response	0.0-267.0	pineapple	39	644.6149998810142	coconut			Left	false	Right	0
anna20200527a	.93-20200528-longerDD	3.SOA_2	268	686155	html-keyboard-response	0.0-268.0	melon	39	598.9850000478327	cherries			None	true	Right	-1
anna20200527a	.93-20200528-longerDD	3.SOA_2	269	687789	html-keyboard-response	0.0-269.0	kiwi	37	613.2249999791384	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_2	270	689437	html-keyboard-response	0.0-270.0	pear	37	634.3799999449402	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_2	271	690985	html-keyboard-response	0.0-271.0	lemon	39	516.6549999266863	orange			None	true	Right	-1
anna20200527a	.93-20200528-longerDD	3.SOA_2	272	692595	html-keyboard-response	0.0-272.0	pineapple	37	565.8199999015778	coconut			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_3	275	701103	html-keyboard-response	0.0-275.0	pineapple	37	955.8049999177456	coconut			None	true	Left	-1
anna20200527a	.93-20200528-longerDD	3.SOA_3	276	702679	html-keyboard-response	0.0-276.0	lemon	39	561.6900001186877	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_3	277	704616	html-keyboard-response	0.0-277.0	kiwi	39	901.490000076592	grape			Left	false	Right	0
anna20200527a	.93-20200528-longerDD	3.SOA_3	278	706225	html-keyboard-response	0.0-278.0	lemon	39	570.2100000344217	orange			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_3	279	707918	html-keyboard-response	0.0-279.0	pear	37	655.945000005886	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_3	280	709554	html-keyboard-response	0.0-280.0	melon	39	600.0900000799447	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_3	281	711597	html-keyboard-response	0.0-281.0	bananas			apple			None	true	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_3	282	713150	html-keyboard-response	0.0-282.0	melon	39	519.2249999381602	cherries			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_3	283	714726	html-keyboard-response	0.0-283.0	pear	37	562.3149999883026	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_3	284	716402	html-keyboard-response	0.0-284.0	bananas	39	640.0750000029802	apple			None	true	Right	-1
anna20200527a	.93-20200528-longerDD	3.SOA_3	285	718045	html-keyboard-response	0.0-285.0	kiwi	37	603.59499999322	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_3	286	720080	html-keyboard-response	0.0-286.0	pineapple			coconut			None	true	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_4	289	728632	html-keyboard-response	0.0-289.0	lemon			orange			None	true	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_4	290	730323	html-keyboard-response	0.0-290.0	pear	37	646.6399999335408	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_4	291	731768	html-keyboard-response	0.0-291.0	pear	37	421.390000032261	strawberry			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_4	292	733784	html-keyboard-response	0.0-292.0	pineapple			coconut			None	true	None	0
anna20200527a	.93-20200528-longerDD	3.SOA_4	293	735545	html-keyboard-response	0.0-293.0	kiwi	37	719.5850000716746	grape			Left	false	Left	1
anna20200527a	.93-20200528-longerDD	3.SOA_4	294	737334	html-keyboard-response	0.0-294.0	bananas	39	750.7100000511855	apple			Right	false	Right	1
anna20200527a	.93-20200528-longerDD	3.SOA_4	295	739363	html-keyboard-response	0.0-295.0	lemon			orange			None	true	None	0
