subjID	version	block	trial_index	time_elapsed	trial_type	internal_node_id	stim	key_press	rt	outcome	valued	devalued	cor_dir	isdevalued	chose	score
debugshnTF	1.0	3.SOA_2	239	695221	html-keyboard-response	0.0-239.0	apple	39	622	lemon					Right	1
debugshnTF	1.0	3.SOA_2	240	695781	html-keyboard-response	0.0-240.0	grape	39	558	pineapple					Right	-1
debugshnTF	1.0	3.SOA_2	241	696309	html-keyboard-response	0.0-241.0	cherries	39	524	orange					Right	1
debugshnTF	1.0	3.SOA_2	242	696821	html-keyboard-response	0.0-242.0	kiwi	39	510	strawberry					Right	-1
debugshnTF	1.0	3.SOA_2	243	697364	html-keyboard-response	0.0-243.0	bananas	39	539	melon					Right	0
debugshnTF	1.0	3.SOA_2	244	697748	html-keyboard-response	0.0-244.0	apple	37	381	lemon					Left	0
debugshnTF	1.0	3.SOA_2	245	698420	html-keyboard-response	0.0-245.0	bananas	39	670	melon					Right	0
debugshnTF	1.0	3.SOA_3	248	705638	html-keyboard-response	0.0-248.0	grape	39	712	pineapple					Right	0
debugshnTF	1.0	3.SOA_3	249	706084	html-keyboard-response	0.0-249.0	coconut	37	443	pear					Left	1
debugshnTF	1.0	3.SOA_3	250	706580	html-keyboard-response	0.0-250.0	cherries	39	493	orange					Right	-1
debugshnTF	1.0	3.SOA_3	251	707205	html-keyboard-response	0.0-251.0	apple	39	622	lemon					Right	-1
debugshnTF	1.0	3.SOA_3	252	708207	html-keyboard-response	0.0-252.0	apple			lemon					None	0
debugshnTF	1.0	3.SOA_3	253	708596	html-keyboard-response	0.0-253.0	kiwi	37	386	strawberry					Left	0
debugshnTF	1.0	3.SOA_3	254	709599	html-keyboard-response	0.0-254.0	bananas			melon					None	0
debugshnTF	1.0	3.SOA_3	255	710603	html-keyboard-response	0.0-255.0	cherries			orange					None	0
debugshnTF	1.0	3.SOA_3	256	710964	html-keyboard-response	0.0-256.0	coconut	39	360	pear					Right	0
debugshnTF	1.0	3.SOA_3	257	711461	html-keyboard-response	0.0-257.0	kiwi	37	493	strawberry					Left	0
debugshnTF	1.0	3.SOA_3	258	711957	html-keyboard-response	0.0-258.0	grape	39	494	pineapple					Right	0
debugshnTF	1.0	3.SOA_3	259	712484	html-keyboard-response	0.0-259.0	bananas	37	523	melon					Left	1
debugshnTF	1.0	3.SOA_4	262	719428	html-keyboard-response	0.0-262.0	apple	39	438	lemon					Right	1
debugshnTF	1.0	3.SOA_4	263	720084	html-keyboard-response	0.0-263.0	grape	37	652	pineapple					Left	-1
debugshnTF	1.0	3.SOA_4	264	720853	html-keyboard-response	0.0-264.0	kiwi	39	766	strawberry					Right	1
debugshnTF	1.0	3.SOA_4	265	721557	html-keyboard-response	0.0-265.0	apple	37	701	lemon					Left	0
debugshnTF	1.0	3.SOA_4	266	722148	html-keyboard-response	0.0-266.0	coconut	39	588	pear					Right	0
debugshnTF	1.0	3.SOA_4	267	722756	html-keyboard-response	0.0-267.0	cherries	37	606	orange					Left	-1
